year,title,category,nominee,artist,winner,track_id,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
2019,62nd Annual GRAMMY Awards  (2019),Best Musical Theater Album,Moulin Rouge! The Musical,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Musical Theater Album,The Music Of Harry Potter And The Cursed Child - In Four Contemporary Suites,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Musical Theater Album,Oklahoma!,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Compilation Soundtrack For Visual Media,A Star Is Born,Lady Gaga & Bradley Cooper,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Compilation Soundtrack For Visual Media,The Lion King: The Songs,(Various Artists),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Compilation Soundtrack For Visual Media,Quentin Tarantino's Once Upon A Time In Hollywood,(Various Artists),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Compilation Soundtrack For Visual Media,Rocketman,Taron Egerton,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Compilation Soundtrack For Visual Media,Spider-Man: Into The Spider-Verse,(Various Artists),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,Chernobyl,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,Avengers: Endgame,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,Game Of Thrones: Season 8,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,The Lion King,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Score Soundtrack For Visual Media,Mary Poppins Returns,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Song Written For Visual Media,I'll Never Love Again (Film Version),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Song Written For Visual Media,The Ballad Of The Lonesome Cowboy,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Song Written For Visual Media,Girl In The Movies,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Song Written For Visual Media,Spirit,Talla 2Xlc;Ralphie B,True,4Get5ZiY8kJAWaqkPhSGb1,Spirit,Spirit,44,239973,False,0.426,0.962,0,-8.397,1,0.0836,0.000241,0.835,0.357,0.126,139.98,trance
2019,62nd Annual GRAMMY Awards  (2019),Best Song Written For Visual Media,Suspirium,Thom Yorke,True,4Y1igB1GDncJvt7ezbV3cW,Suspiria (Music for the Luca Guadagnino Film),Suspirium,59,201768,False,0.457,0.223,1,-15.432,0,0.0317,0.988,0.918,0.135,0.438,150.998,electronic
2019,62nd Annual GRAMMY Awards  (2019),Best Instrumental Composition,Star Wars: Galaxy's Edge Symphonic Suite,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Instrumental Composition,Begin Again,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Instrumental Composition,Crucible For Crisis,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Instrumental Composition,"Love, A Beautiful Force",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Instrumental Composition,Walkin' Funny,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Recording Package,Chris Cornell,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Recording Package,Anónimas & Resilientes,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Recording Package,Hold That Tiger,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Recording Package,"I,I",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Recording Package,Intellexual,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Remixed Recording,I Rise (Tracy Young's Pride Intro Radio Remix),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Remixed Recording,Mother's Daughter (Wuki Remix),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Remixed Recording,The One (High Contrast Remix),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Remixed Recording,Swim (ford. Remix),Unknown,True,1UcgqK04vVmW8aXV2OxGiZ,II,Swim and Sleep (Like a Shark),59,165226,False,0.766,0.806,8,-10.011,1,0.0403,0.124,0.171,0.119,0.76,123.51,psych-rock
2019,62nd Annual GRAMMY Awards  (2019),Best Remixed Recording,Work It (Soulwax Remix),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Orchestral Performance,Norman: Sustain,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Orchestral Performance,Bruckner: Symphony No. 9,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Orchestral Performance,Copland: Billy The Kid; Grohg,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Orchestral Performance,Transatlantic,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Orchestral Performance,Weinberg: Symphonies Nos. 2 & 21,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Opera Recording,Picker: Fantastic Mr. Fox,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Opera Recording,Benjamin: Lessons In Love & Violence,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Opera Recording,Berg: Wozzeck,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Opera Recording,Charpentier: Les Arts Florissants; Les Plaisirs De Versailles,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Opera Recording,Wagner: Lohengrin,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Choral Performance,Duruflé: Complete Choral Works,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Choral Performance,Boyle: Voyages,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Choral Performance,The Hope Of Loving,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Choral Performance,Sander: The Divine Liturgy Of St. John Chrysostom,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Choral Performance,"Smith, K.: The Arc In The Sky",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Chamber Music/Small Ensemble Performance,Shaw: Orange,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Chamber Music/Small Ensemble Performance,Cerrone: The Pieces That Fall To Earth,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Chamber Music/Small Ensemble Performance,Freedom & Faith,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Chamber Music/Small Ensemble Performance,Perpetulum,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Chamber Music/Small Ensemble Performance,Rachmaninoff - Hermitage Piano Trio,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Contemporary Classical Composition,Higdon: Harp Concerto,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Contemporary Classical Composition,Bermel: Migration Series For Jazz Ensemble & Orchestra,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Contemporary Classical Composition,Marsalis: Violin Concerto In D Major,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Contemporary Classical Composition,Norman: Sustain,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Contemporary Classical Composition,Shaw: Orange,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Contemporary Classical Composition,Wolfe: Fire In My Mouth,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Music Video,Old Town Road (Official Movie),Lil Nas X & Billy Ray Cyrus,True,2YpeDb67231RjR0MgVLzsG,7 EP,Old Town Road - Remix,79,157066,False,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,hip-hop
2019,62nd Annual GRAMMY Awards  (2019),Best Music Video,We've Got To Try,The Chemical Brothers,True,7susTbuAy63MdzO4vY3Emm,No Geography,We've Got To Try,40,215906,False,0.685,0.969,2,-4.426,1,0.106,0.00177,0.294,0.0385,0.286,91.992,breakbeat
2019,62nd Annual GRAMMY Awards  (2019),Best Music Video,This Land,Gary Clark Jr.,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Music Video,Cellophane,Fka Twigs,True,7x8pIrhMu9FCmqqHNyuH0P,MAGDALENE,cellophane,63,204066,False,0.431,0.284,2,-11.858,1,0.0432,0.871,0.000136,0.0899,0.229,98.317,trip-hop
2019,62nd Annual GRAMMY Awards  (2019),Best Music Video,Glad He's Gone,Tove Lo,True,3PUIguYpwKFXmfGD6uU7Jl,Sunshine Kitty,Glad He's Gone,54,196348,True,0.795,0.595,1,-8.073,1,0.0698,0.0823,0.0,0.128,0.502,91.025,synth-pop
2019,62nd Annual GRAMMY Awards  (2019),Best Music Film,Homecoming,Beyoncé,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Music Film,Remember My Name,David Crosby,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Music Film,Birth Of The Cool,(Miles Davis),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Music Film,Shangri-La,(Various Artists),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2019,62nd Annual GRAMMY Awards  (2019),Best Music Film,Anima,Thom Yorke,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Song Of The Year,This Is America,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Pop Solo Performance,Joanne (Where Do You Think You're Goin'?),Lady Gaga,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Pop Duo/Group Performance,Shallow,Lady Gaga & Bradley Cooper,True,2VxeLyX666F8uXCJ0dZF8B,A Star Is Born Soundtrack,Shallow,84,215733,False,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,dance
2018,61st Annual GRAMMY Awards  (2018),Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,True,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Electricity (with Dua Lipa),74,238173,False,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,edm
2018,61st Annual GRAMMY Awards  (2018),Best Rock Performance,When Bad Does Good,Chris Cornell,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Metal Performance,Electric Messiah,High On Fire,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Rock Song,Masseduction,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Alternative Music Album,Colors,Beck,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best R&B Performance,Best Part,H.E.R. Featuring Daniel Caesar,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Traditional R&B Performance,Bet Ain't Worth The Hand,Leon Bridges,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Traditional R&B Performance,How Deep Is Your Love,Pj Morton Featuring Yebba,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best R&B Song,Boo'd Up,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Rap Performance,King's Dead,"Kendrick Lamar, Jay Rock, Future & James Blake",True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Rap Performance,Bubblin,Anderson .Paak,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Rap/Sung Performance,This Is America,Childish Gambino,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Rap Song,God's Plan,Drake,True,6DCZcSspjsKoFjzjrWoCdn,Scorpion,God's Plan,84,198973,True,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,hip-hop
2018,61st Annual GRAMMY Awards  (2018),Best Country Solo Performance,Butterflies,Kacey Musgraves,True,30VHURM5NOfoZmqp2iKawS,Golden Hour,Butterflies,68,219053,False,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,country
2018,61st Annual GRAMMY Awards  (2018),Best Country Duo/Group Performance,Tequila,Dan + Shay,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Country Song,Space Cowboy,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Gospel Performance/Song,Never Alone,2 Brothers On The 4Th Floor,True,4cqiLvFRDuV8ClE61eMmZx,Dreams,Never Alone,57,351026,False,0.705,0.866,8,-5.036,0,0.0563,0.171,0.000162,0.645,0.816,127.986,happy
2018,61st Annual GRAMMY Awards  (2018),Best Contemporary Christian Music Performance/Song,You Say,Lauren Daigle,True,6Up545NUflOiXo8cEraH49,Look Up Child,You Say,75,274693,False,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,alt-rock
2018,61st Annual GRAMMY Awards  (2018),Best Contemporary Christian Music Album,Look Up Child,Lauren Daigle,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Regional Mexican Music Album (Including Tejano),¡México Por Siempre!,Luis Miguel,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best American Roots Performance,The Joke,Brandi Carlile,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best American Roots Song,The Joke,Brandi Carlile,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Regional Roots Music Album,No 'Ane'i,Kalani Pe'A,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best World Music Album,Freedom,Soweto Gospel Choir,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Musical Theater Album,The Band's Visit,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Compilation Soundtrack For Visual Media,The Greatest Showman,Hugh Jackman (& Various Artists),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Score Soundtrack For Visual Media,Black Panther,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Song Written For Visual Media,Shallow,Lady Gaga;Bradley Cooper,True,2VxeLyX666F8uXCJ0dZF8B,A Star Is Born Soundtrack,Shallow,84,215733,False,0.572,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,dance
2018,61st Annual GRAMMY Awards  (2018),Best Instrumental Composition,Blut Und Boden (Blood And Soil),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Recording Package,Masseduction,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Remixed Recording,Walking Away (Mura Masa Remix),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Orchestral Performance,Shostakovich: Symphonies Nos. 4 & 11,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Opera Recording,Bates: The (R)evolution Of Steve Jobs,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Choral Performance,McLoskey: Zealot Canticles,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Chamber Music/Small Ensemble Performance,"Anderson, Laurie: Landfall",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Contemporary Classical Composition,Kernis: Violin Concerto,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Music Video,This Is America,Childish Gambino,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2018,61st Annual GRAMMY Awards  (2018),Best Music Film,Quincy,Quincy Jones,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Song Of The Year,That's What I Like,Bruno Mars,True,0KKkJNfGyhkQ5aFogxQAPU,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,dance
2017,60th Annual GRAMMY Awards  (2017),Best Pop Solo Performance,Shape Of You,Ed Sheeran,True,7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),Shape of You,86,233712,False,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,pop
2017,60th Annual GRAMMY Awards  (2017),Best Pop Duo/Group Performance,Feel It Still,Portugal. The Man,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Dance Recording,Tonite,Lcd Soundsystem,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Rock Performance,You Want It Darker,Leonard Cohen,True,5zb7npjQqoJ7Kcpq4yD9qn,You Want It Darker,You Want It Darker,62,284373,False,0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,songwriter
2017,60th Annual GRAMMY Awards  (2017),Best Metal Performance,Sultan’s Curse,Mastodon,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Rock Song,Run,Onerepublic,True,2UbVnbE5FH6008mAm6Mmgw,Run,Run,76,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,rock
2017,60th Annual GRAMMY Awards  (2017),Best Alternative Music Album,Sleep Well Beast,The National,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best R&B Performance,That's What I Like,Bruno Mars,True,0KKkJNfGyhkQ5aFogxQAPU,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,dance
2017,60th Annual GRAMMY Awards  (2017),Best Traditional R&B Performance,Redbone,Childish Gambino,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best R&B Song,That's What I Like,Bruno Mars,True,0KKkJNfGyhkQ5aFogxQAPU,24K Magic,That's What I Like,83,206693,False,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,dance
2017,60th Annual GRAMMY Awards  (2017),Best Rap Performance,HUMBLE.,Kendrick Lamar,True,7KXjTSCq5nL1LoYtL7XAwS,DAMN.,HUMBLE.,84,177000,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,hip-hop
2017,60th Annual GRAMMY Awards  (2017),Best Rap/Sung Performance,LOYALTY.,Kendrick Lamar Featuring Rihanna,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Rap Song,HUMBLE.,Kendrick Lamar,True,7KXjTSCq5nL1LoYtL7XAwS,DAMN.,HUMBLE.,84,177000,True,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,hip-hop
2017,60th Annual GRAMMY Awards  (2017),Best Country Solo Performance,Either Way,Chris Stapleton,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Country Duo/Group Performance,Better Man,Little Big Town,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Country Song,Broken Halos,For King & Country,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Gospel Performance/Song,Never Have To Be Alone,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Contemporary Christian Music Performance/Song,What A Beautiful Name,Hillsong Worship;Brooke Ligertwood,True,5XCtjnFMKtCT7ycDwV3Kdh,What A Beautiful Name,What A Beautiful Name,66,240200,False,0.417,0.499,2,-6.364,1,0.0296,0.212,0.0,0.112,0.144,135.923,world-music
2017,60th Annual GRAMMY Awards  (2017),Best Contemporary Christian Music Album,Chain Breaker,Zach Williams,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Regional Mexican Music Album (Including Tejano),Arrieros Somos Sesiones Acústicas,Aida Cuevas,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best American Roots Performance,Killer Diller Blues,Alabama Shakes,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best American Roots Song,If We Were Vampires,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Regional Roots Music Album,Kalenda,Lost Bayou Ramblers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best World Music Album,Shaka Zulu Revisited: 30th Anniversary Celebration,Ladysmith Black Mambazo,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Musical Theater Album,Dear Evan Hansen,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Compilation Soundtrack For Visual Media,La La Land,(Various Artists),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Score Soundtrack For Visual Media,La La Land,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Song Written For Visual Media,How Far I'll Go,"Lin-Manuel Miranda, Songwriter (Auli'I Cravalho)",True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Instrumental Composition,Three Revolutions,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Recording Package,El Orisha De La Rosa,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Recording Package,Pure Comedy (Deluxe Edition),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
2017,60th Annual GRAMMY Awards  (2017),Best Remixed Recording,You Move (Latroit Remix),(Depeche Mode),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
